1000
-108.688761148596,-2.005048839908845
-108.4490510896295,-1.989812099352443
-108.2093410388412,-1.975281283640101
-107.9696309961117,-1.966374324139748
-107.7299209618435,-1.96106129646041
-107.4902109359184,-1.958206844127988
-107.2505009183921,-1.95703344832416
-107.0107909093212,-1.955442878413578
-106.7710809085888,-1.9535848358002
-106.5313709166,-1.95243916321201
-106.2916609332389,-1.952232549484611
-106.0519509585641,-1.952170868498599
-105.8122409926346,-1.951883976671404
-105.5725310353933,-1.951163589618407
-105.3328210871336,-1.950103972241621
-105.0931111477996,-1.94888629657056
-104.8534012174525,-1.947536754746174
-104.613691296154,-1.946064771584201
-104.3739813837925,-1.944502137669254
-104.1342714807788,-1.942885576122221
-103.8945615870026,-1.941249270540595
-103.6548517025278,-1.939211405436247
-103.4151418274192,-1.937120069478683
-103.1754319617421,-1.935154247216898
-102.9357221053883,-1.933369084716793
-102.6960122587723,-1.931757473915893
-102.4563024217873,-1.929982839815611
-102.216592594501,-1.927392450839216
-101.9768827769818,-1.924089481140353
-101.7371729691248,-1.92019795440727
-101.4974631713476,-1.916047610922784
-101.2577533835466,-1.912170542796463
-101.0180436057929,-1.908391465310206
-100.778333838158,-1.904542596364567
-100.5386240805404,-1.900669960852216
-100.2989143333612,-1.89677105783508
-100.0592045965202,-1.892810038116424
-99.81949487014893,-1.888656546669687
-99.5797851542083,-1.884266560097335
-99.34007544865729,-1.879648699677936
-99.10036575392076,-1.874800588186858
-98.86065606990202,-1.869718992217736
-98.62094639667922,-1.864461897308971
-98.38123673433127,-1.859151605981624
-98.1415270827637,-1.853789354646888
-97.9018174424053,-1.84833979919777
-97.66210781316313,-1.842910554812476
-97.4223981951193,-1.837615840490959
-97.18268858835664,-1.832457801972766
-96.94297899278466,-1.82743548593722
-96.70326940883622,-1.822550065545077
-96.46355983642253,-1.817801352181652
-96.22385027562979,-1.813182293531035
-95.98414072654505,-1.808667469461168
-95.74443118908196,-1.804144837707649
-95.50472166367791,-1.799564921625184
-95.26501215024834,-1.794889486273977
-95.02530264888387,-1.790132947606023
-94.78559315967601,-1.785315392409019
-94.54588368254295,-1.780471712033432
-94.3061742179267,-1.775619500908944
-94.06646476580448,-1.770837615894018
-93.82675532615727,-1.766151838052856
-93.58704589913853,-1.761539220771495
-93.34733648484556,-1.757071707341632
-93.10762708320227,-1.752886219404843
-92.86791769465673,-1.748982331681222
-92.62820831913486,-1.745347809992827
-92.38849895673805,-1.741913498709
-92.14878960756874,-1.738512821723522
-91.90908027155599,-1.735109147290746
-91.66937094915323,-1.731695005670518
-91.4296616402917,-1.728269640193984
-91.18995234507823,-1.724960136060029
-90.95024306362066,-1.721742454518103
-90.71053379585364,-1.71858225424854
-90.47082454223627,-1.715472513024785
-90.2311153027055,-1.712413600169846
-89.9914060773739,-1.709368962554697
-89.75169686635519,-1.706284679975385
-89.51198766958987,-1.70315844002583
-89.2722784875432,-1.699988787718188
-89.03256932015815,-1.696768609471608
-88.79286016755344,-1.693493026490068
-88.55315102984912,-1.690171496724205
-88.31344190699191,-1.686733112769844
-88.07373279951084,-1.683171149530188
-87.83402370724095,-1.679489129770501
-87.59431463036475,-1.675687035640881
-87.354605569009,-1.671772565261527
-87.11489652312713,-1.667809686840026
-86.875187493198,-1.66384097082666
-86.63547847917792,-1.659859386775284
