1000
-161.568761148596,-2.005048839908845
-161.3290510896296,-1.989812099352443
-161.0893410388412,-1.975281283640101
-160.8496309961118,-1.966374324139748
-160.6099209618436,-1.96106129646041
-160.3702109359184,-1.958206844127988
-160.1305009183921,-1.95703344832416
-159.8907909093212,-1.955442878413578
-159.6510809085888,-1.9535848358002
-159.4113709166,-1.95243916321201
-159.1716609332389,-1.952232549484611
-158.9319509585641,-1.952170868498599
-158.6922409926346,-1.951883976671404
-158.4525310353933,-1.951163589618407
-158.2128210871336,-1.950103972241621
-157.9731111477996,-1.94888629657056
-157.7334012174525,-1.947536754746174
-157.493691296154,-1.946064771584201
-157.2539813837925,-1.944502137669254
-157.0142714807789,-1.942885576122221
-156.7745615870026,-1.941249270540595
-156.5348517025278,-1.939211405436247
-156.2951418274192,-1.937120069478683
-156.0554319617421,-1.935154247216898
-155.8157221053883,-1.933369084716793
-155.5760122587723,-1.931757473915893
-155.3363024217873,-1.929982839815611
-155.096592594501,-1.927392450839216
-154.8568827769818,-1.924089481140353
-154.6171729691248,-1.92019795440727
-154.3774631713476,-1.916047610922784
-154.1377533835466,-1.912170542796463
-153.8980436057929,-1.908391465310206
-153.658333838158,-1.904542596364567
-153.4186240805404,-1.900669960852216
-153.1789143333612,-1.89677105783508
-152.9392045965202,-1.892810038116424
-152.6994948701489,-1.888656546669687
-152.4597851542083,-1.884266560097335
-152.2200754486573,-1.879648699677936
-151.9803657539208,-1.874800588186858
-151.740656069902,-1.869718992217736
-151.5009463966792,-1.864461897308971
-151.2612367343313,-1.859151605981624
-151.0215270827637,-1.853789354646888
-150.7818174424053,-1.84833979919777
-150.5421078131631,-1.842910554812476
-150.3023981951193,-1.837615840490959
-150.0626885883567,-1.832457801972766
-149.8229789927847,-1.82743548593722
-149.5832694088362,-1.822550065545077
-149.3435598364225,-1.817801352181652
-149.1038502756298,-1.813182293531035
-148.8641407265451,-1.808667469461168
-148.624431189082,-1.804144837707649
-148.3847216636779,-1.799564921625184
-148.1450121502483,-1.794889486273977
-147.9053026488839,-1.790132947606023
-147.665593159676,-1.785315392409019
-147.4258836825429,-1.780471712033432
-147.1861742179267,-1.775619500908944
-146.9464647658045,-1.770837615894018
-146.7067553261573,-1.766151838052856
-146.4670458991385,-1.761539220771495
-146.2273364848456,-1.757071707341632
-145.9876270832023,-1.752886219404843
-145.7479176946567,-1.748982331681222
-145.5082083191349,-1.745347809992827
-145.2684989567381,-1.741913498709
-145.0287896075687,-1.738512821723522
-144.789080271556,-1.735109147290746
-144.5493709491532,-1.731695005670518
-144.3096616402917,-1.728269640193984
-144.0699523450782,-1.724960136060029
-143.8302430636207,-1.721742454518103
-143.5905337958536,-1.71858225424854
-143.3508245422363,-1.715472513024785
-143.1111153027055,-1.712413600169846
-142.8714060773739,-1.709368962554697
-142.6316968663552,-1.706284679975385
